,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
66871,1565772,1,1,0.4,26,0.0,0,45.4,8.0,0,1
42975,1006836,1,0,2.94,12,0.98,0,46.9,2.9,0,0
3311,75130,1,0,3.91,23,,1,49.9,3.3,0,1
11904,276855,1,0,6.87,22,0.82,0,60.2,3.8,0,0
41951,982172,1,1,3.04,28,0.01,0,64.4,5.4,0,0
46282,1084584,1,1,3.02,14,,0,53.4,2.1,0,1
56383,1319382,1,0,1.39,14,,0,47.0,7.4,0,0
71555,1673463,1,0,0.03,0,1.95,0,6.4,0.9,0,0
62133,1457064,1,1,0.88,15,1.09,0,57.6,4.4,0,0
15932,372186,1,0,0.69,23,0.0,1,0.0,0.0,0,1
51674,1212066,1,1,1.95,14,1.97,0,34.2,5.5,0,0
64923,1521959,1,1,0.91,17,1.31,0,0.0,0.0,0,1
61115,1432890,1,0,0.96,20,1.01,0,53.1,4.8,0,0
47453,1112714,1,0,2.4,12,0.87,2,31.8,11.8,0,0
9136,211945,0,0,2.76,48,,0,45.8,19.5,0,1
41739,977373,1,0,3.05,12,0.88,0,37.1,5.0,0,0
30239,708978,1,0,4.77,20,1.44,0,50.0,2.3,0,0
20833,486594,1,0,6.08,22,0.03,0,43.4,1.8,0,0
21474,502090,1,0,1.03,21,0.0,0,0.0,0.0,0,1
49541,1162790,1,1,2.15,8,,0,146.0,17.2,0,0
21314,498576,1,0,6.05,20,1.12,0,65.5,4.2,0,0
67821,1587144,1,1,0.32,14,1.65,0,35.1,1.7,0,0
12969,301864,1,0,4.03,5,,0,4.6,0.3,0,1
44613,1045967,1,0,2.79,21,0.54,0,64.7,7.7,0,0
41125,962532,1,0,3.11,12,0.83,0,54.0,2.4,0,0
38786,909501,1,1,3.38,12,0.53,0,55.2,2.4,0,0
34632,813580,1,0,0.47,10,0.0,3,9.9,1.0,0,1
8512,198077,0,0,0.72,22,,0,0.0,0.0,0,1
7755,179743,1,1,1.0,0,,0,0.0,0.0,5,1
4076,93238,0,0,1.53,14,,0,0.0,0.0,0,1
3905,89426,1,0,3.71,13,,1,12.7,1.0,0,1
35663,837651,1,1,3.9,20,0.04,0,73.6,17.8,0,0
68175,1594655,1,0,0.29,15,1.68,0,40.8,4.0,0,0
41374,968503,1,0,3.95,12,0.0,1,33.8,6.1,0,1
42357,991657,1,0,3.0,12,0.94,0,10.2,0.7,0,0
69071,1615305,1,0,1.02,22,0.1,0,2.6,0.2,0,1
4392,100581,1,1,1.72,0,0.0,0,0.0,0.0,0,1
5307,121837,1,0,7.85,21,0.41,0,89.5,7.9,0,0
57648,1350316,1,0,1.22,14,0.76,0,32.0,2.4,0,0
50103,1175392,1,1,2.1,21,0.49,0,67.5,5.9,0,0
20693,483329,1,0,1.2,22,0.0,0,0.0,0.0,0,1
35761,839791,1,1,3.89,28,0.02,0,31.4,3.7,0,0
15150,352504,0,0,0.4,21,0.0,0,0.0,0.0,0,1
1575,36431,1,0,3.1,0,,0,0.0,0.0,0,1
49284,1156229,1,0,2.17,20,1.76,0,138.5,11.3,0,0
67998,1591094,1,1,0.3,14,1.67,0,170.2,8.5,0,0
55851,1307631,1,1,1.44,20,0.49,0,138.2,11.5,0,0
14099,328013,1,0,2.11,22,,0,5.9,0.6,0,1
69769,1631870,1,1,0.15,19,1.82,3,45.0,7.2,0,0
25759,604114,1,0,1.68,18,0.0,0,15.1,1.0,0,1
19375,453453,0,0,5.19,28,0.0,0,34.3,2.3,0,1
13526,314727,0,0,3.3,24,,0,11.7,0.6,0,1
16824,393314,0,0,0.76,19,0.0,0,0.0,0.0,0,1
45344,1063226,1,1,2.7,15,1.22,0,40.1,3.8,0,0
68680,1606039,1,1,0.24,15,1.73,0,42.9,3.7,0,0
49053,1151639,1,0,0.66,4,0.0,0,44.3,3.0,0,1
6737,155763,0,0,4.28,12,0.0,0,18.4,4.9,0,1
68237,1596123,1,0,0.28,1,1.94,0,162.3,33.5,0,0
909,20822,1,0,9.8,21,0.44,0,19.2,2.1,0,0
43570,1020910,1,0,2.89,22,1.13,0,46.9,4.3,0,0
42291,990199,1,1,3.01,50,1.89,0,69.1,20.9,0,0
65361,1531050,1,1,0.6,22,1.37,1,79.1,2.2,0,0
61,1311,0,0,5.1,13,,0,0.0,0.0,0,1
4787,109855,1,0,6.99,37,0.0,0,33.5,7.9,0,1
27673,648924,1,0,1.98,20,,2,2.4,0.2,0,1
66127,1548168,1,1,0.53,30,1.44,0,179.1,9.5,0,0
31664,743605,0,0,1.35,24,,0,8.3,1.7,0,1
62554,1466793,0,0,0.85,25,0.1,0,24.9,3.9,0,0
10466,244363,1,0,1.98,0,,0,0.0,0.0,6,1
4326,98980,1,1,1.89,0,,0,0.0,0.0,3,1
22400,524784,0,0,3.42,20,,0,40.9,2.6,0,1
29107,682260,0,0,0.07,11,,0,0.0,0.0,0,1
4899,112545,1,1,7.92,17,1.5,0,206.1,9.5,1,0
54180,1269078,1,0,1.67,13,0.25,0,153.3,8.1,0,0
4179,95738,1,1,8.06,24,1.1,1,24.9,2.2,0,0
39516,925394,1,1,2.59,22,0.0,0,47.8,3.1,0,1
23043,540732,0,0,2.13,0,,0,3.0,0.4,0,1
7408,171625,1,0,4.68,25,,0,21.3,0.8,0,1
58413,1368404,1,0,1.14,14,0.83,0,13.3,0.9,0,0
47368,1110850,1,0,2.41,19,,0,34.1,3.4,0,0
59253,1388592,1,0,1.1,14,0.88,0,80.6,3.5,0,0
65491,1533778,1,1,1.08,14,0.89,0,24.8,1.7,0,1
54069,1266575,1,0,1.68,13,0.29,0,28.2,1.0,0,0
30736,720657,1,1,2.28,26,,0,21.1,1.2,0,1
18329,428138,1,0,1.94,16,,1,13.5,1.0,0,1
65286,1529598,1,1,0.61,22,1.36,0,279.0,32.8,0,0
24855,582942,0,0,5.7,25,0.21,1,127.7,20.9,0,0
68587,1604068,1,1,0.25,15,1.72,0,44.2,1.5,0,0
24067,564633,1,0,1.02,18,0.0,0,0.0,0.0,0,1
60257,1412053,1,0,1.03,14,0.94,1,69.0,4.7,0,0
25075,587811,1,0,3.39,26,0.0,2,34.9,3.6,0,1
10942,255645,1,1,6.94,24,0.72,1,64.6,4.1,0,0
44462,1041427,1,0,1.99,25,,0,50.2,3.5,0,1
45175,1058484,1,0,1.36,21,,0,113.2,11.9,0,1
24347,571338,1,0,1.33,21,0.0,1,6.8,0.3,0,1
3517,80069,1,0,1.73,14,,0,0.0,0.0,0,1
15518,362438,1,0,6.52,19,1.93,1,66.9,3.6,0,0
44219,1035822,1,1,2.84,15,1.07,0,118.4,8.0,0,0
36194,849343,0,0,3.82,73,,2,326.1,18.5,0,0
7307,169332,1,1,2.8,23,,0,0.0,0.0,0,1
39372,922602,1,1,2.02,28,,0,18.6,0.6,0,1
2546,58624,1,1,8.52,20,1.63,0,90.4,7.5,0,0
65444,1532792,1,1,0.6,24,1.38,0,73.7,6.7,0,0
41880,980519,1,0,0.01,0,0.0,0,0.0,0.0,0,1
36369,853525,1,0,0.03,4,0.0,0,0.5,0.0,0,1
36003,844721,1,0,3.86,22,0.07,1,149.4,5.5,0,0
64080,1502473,1,1,0.72,15,1.26,1,33.0,1.8,0,0
50146,1176314,1,0,2.1,15,,0,10.2,1.1,0,1
21167,494947,1,0,1.95,20,0.0,0,5.8,1.0,0,1
65192,1527811,1,0,0.62,8,1.36,1,11.4,0.6,0,0
49336,1157468,1,1,2.17,18,1.76,0,3.5,0.2,0,0
5473,125696,1,0,7.81,12,,0,1.2,0.1,4,0
58692,1375423,1,0,1.13,14,0.84,1,64.4,5.2,0,0
22991,539452,0,0,1.5,19,0.0,0,4.3,0.2,0,1
8405,195475,1,0,1.21,0,0.02,0,0.0,0.0,5,1
63517,1488849,1,1,0.27,23,0.0,0,13.7,0.6,0,1
17746,414778,0,0,1.99,36,,0,38.6,1.8,0,1
26004,609940,1,1,2.78,18,0.0,5,36.4,2.5,0,1
32255,757237,1,0,4.38,22,1.7,0,82.2,4.2,0,0
4669,106441,1,1,2.55,21,,0,0.0,0.0,0,1
30437,713832,1,1,4.74,10,1.19,0,15.6,1.4,0,0
70601,1650586,1,0,0.1,15,1.87,0,15.4,0.9,0,0
27695,649289,1,0,2.14,17,0.0,0,14.1,1.7,0,1
54343,1272680,1,0,1.65,21,0.27,0,25.4,2.7,0,0
42571,997552,1,0,1.44,17,0.0,3,4.0,1.7,0,1
30293,710285,0,0,0.57,23,0.0,1,15.3,1.0,0,1
19037,445699,1,0,4.38,20,0.0,0,6.4,1.0,0,1
15700,366868,1,1,6.51,15,1.21,0,59.6,5.7,0,0
254,5780,0,0,7.58,13,,0,1.6,0.2,0,1
47606,1116395,1,1,2.39,65,0.57,0,47.5,2.7,0,0
10865,253720,0,0,1.5,23,0.0,0,0.0,0.0,0,1
36472,856055,1,1,3.78,12,0.17,0,15.3,2.0,0,0
62067,1455709,1,0,0.89,12,0.96,0,28.9,1.7,0,0
66582,1558952,1,1,0.46,15,1.51,0,24.1,2.9,0,0
25007,586330,1,1,5.67,17,1.93,1,109.3,6.6,0,0
54884,1285364,1,0,1.58,21,0.35,0,30.6,6.6,0,0
69457,1624829,1,0,0.17,16,1.62,2,13.6,0.6,0,0
20078,469312,1,0,6.13,24,,0,170.4,13.0,0,0
48546,1138346,1,1,2.26,12,1.64,0,28.5,1.7,0,0
56875,1330657,1,0,1.31,17,0.66,1,48.7,3.6,0,0
39906,933946,1,0,1.98,13,0.0,0,48.9,2.2,0,1
65089,1525425,1,1,0.63,16,1.35,0,24.3,0.8,0,0
26737,626751,1,0,5.32,18,1.83,0,31.8,2.2,0,0
22855,535693,1,0,4.63,16,0.0,0,19.6,0.6,0,1
10929,255491,1,0,3.58,24,0.0,0,15.9,1.5,0,1
37137,870497,1,1,3.68,21,0.25,0,36.4,2.4,0,0
28646,670804,1,1,1.56,22,,1,30.0,1.5,0,1
50841,1192052,1,1,2.64,16,1.85,2,146.0,15.6,0,1
1029,23657,1,1,3.41,0,,1,0.0,0.0,6,1
15526,362726,1,0,4.44,25,,0,23.8,1.0,0,1
34072,800193,1,0,4.12,22,0.96,0,19.8,1.6,0,0
8026,185975,1,1,3.84,0,,0,11.2,1.6,0,1
20665,482593,1,0,0.11,14,0.0,0,0.0,0.0,0,1
20570,480319,1,0,0.77,19,0.0,0,0.0,0.0,0,1
47964,1124360,1,0,2.35,18,,0,16.7,0.7,0,0
49539,1162772,0,0,0.96,26,0.0,0,153.5,14.8,0,1
52124,1222608,1,1,1.9,22,1.97,0,94.0,3.2,0,0
11031,257692,0,0,2.62,0,,0,2.8,0.3,5,1
42494,995596,1,0,0.88,13,0.0,0,24.9,1.8,0,1
35995,844580,1,0,3.16,21,0.0,0,144.4,16.2,0,1
24353,571535,0,0,0.62,19,0.0,0,0.0,0.0,0,1
25378,594996,1,1,2.44,21,0.0,0,4.6,0.5,0,1
39478,924805,1,0,3.27,23,1.63,0,29.3,4.5,0,0
30610,717990,1,0,0.26,18,0.0,0,22.1,1.2,0,1
46090,1080557,1,0,2.61,24,,0,90.1,7.9,0,0
47107,1104174,1,0,0.68,20,0.0,0,7.0,1.0,0,1
19353,452832,1,0,5.43,24,,0,17.5,2.1,0,1
37094,869477,1,1,3.56,19,,0,87.9,3.7,0,1
30724,720427,1,0,0.04,17,0.0,0,8.1,0.4,0,1
17328,404988,1,0,5.19,24,,0,26.0,1.4,0,1
24648,578023,0,0,0.58,4,,3,0.0,0.0,1,1
19531,456598,1,0,6.11,17,0.0,0,15.5,0.9,0,1
24952,585328,0,0,1.99,0,,0,5.2,0.1,0,1
60439,1416472,1,0,1.09,20,0.0,2,77.5,8.0,0,1
41691,976423,1,0,3.05,12,0.88,0,43.7,2.4,0,0
65607,1536484,1,1,0.58,15,1.39,0,49.2,4.0,0,0
27593,647107,1,0,5.18,24,,0,28.2,2.5,0,0
27149,636367,0,0,0.01,4,0.0,0,0.0,0.0,0,1
39401,923270,0,0,2.97,57,,0,123.2,16.5,0,1
64700,1517299,1,1,0.66,15,1.32,0,38.4,3.3,0,0
36637,859425,1,0,4.39,20,1.48,0,22.2,1.1,0,1
50813,1191290,1,1,1.01,14,0.0,0,111.6,4.3,0,1
70865,1656842,0,0,0.48,18,,0,66.3,6.0,0,1
42314,990687,1,0,3.0,12,1.03,0,39.9,2.3,0,0
44954,1053334,1,1,2.75,15,1.17,0,113.1,11.9,0,0
39218,919578,1,0,2.0,30,,0,50.9,4.1,0,1
26177,614070,0,0,0.97,21,0.0,1,22.2,4.0,0,1
55395,1297105,1,0,1.51,13,0.46,1,34.4,2.6,0,0
58550,1371819,1,0,0.96,18,0.0,0,46.3,3.2,0,1
25023,586620,1,0,0.43,0,,0,0.0,0.0,3,1
1466,33857,1,0,4.34,13,,0,0.0,0.0,0,1
53637,1256919,1,0,1.73,13,0.24,0,113.2,3.5,0,0
69917,1635417,1,0,0.44,17,1.53,0,54.1,8.4,0,1
26347,617523,1,1,4.95,21,0.0,0,13.8,0.9,0,1
1280,29678,1,0,4.1,14,,2,0.0,0.0,0,1
18623,435732,0,0,0.63,23,0.01,0,0.0,0.0,0,1
48333,1133341,1,0,2.27,17,,0,86.9,6.4,0,1
51849,1216291,1,1,1.93,19,0.04,0,76.8,4.1,0,0
31065,728648,1,0,4.63,20,1.31,0,7.1,0.9,0,0
26582,622982,0,0,1.2,22,0.0,0,19.6,1.8,0,1
62926,1475792,1,1,0.81,15,1.16,1,25.8,1.2,0,0
4106,94064,1,1,2.02,0,,0,0.0,0.0,5,1
43420,1017568,1,0,2.9,30,0.96,0,83.6,11.3,0,0
11089,259073,0,0,2.32,16,,0,9.3,1.5,0,1
53540,1254725,1,0,1.75,13,0.17,0,73.8,7.0,0,0
43756,1025412,1,0,2.88,12,1.04,0,49.5,3.3,0,0
59869,1402514,1,1,1.77,31,1.31,0,177.8,10.4,0,1
22977,539102,1,0,0.65,14,0.0,0,0.0,0.0,0,1
29132,682965,1,1,4.96,16,1.85,0,127.2,8.0,0,0
12125,281252,1,0,2.38,22,,0,42.9,2.7,0,1
33152,778562,1,0,3.04,19,0.0,0,36.3,0.9,0,1
16173,377509,0,0,0.98,22,,0,0.0,0.0,0,1
67169,1572490,1,0,0.39,17,1.58,0,13.6,1.9,0,0
21851,511556,1,0,2.16,0,,0,0.6,0.2,1,1
52620,1233572,1,0,1.86,14,0.07,0,84.4,6.4,0,0
55000,1287753,1,1,1.56,12,0.36,0,7.5,1.5,0,0
14378,334331,1,1,6.86,24,1.03,0,263.7,31.1,0,1
54331,1272385,1,0,1.65,10,0.81,0,3.4,1.1,0,0
53190,1247069,1,0,1.79,13,0.18,0,5.5,0.6,0,0
57434,1345224,1,1,1.06,12,0.0,0,28.5,4.2,0,1
29100,682085,0,0,1.18,0,,0,1.8,0.2,6,1
41864,980129,1,0,3.63,19,0.3,0,54.9,3.9,0,1
51713,1213429,1,1,1.95,14,1.97,0,18.6,2.2,0,0
10453,244209,1,0,4.92,26,0.0,0,49.1,3.6,0,1
35687,838172,1,0,0.74,37,0.0,0,6.1,0.4,0,1
7832,181619,1,1,4.27,16,,1,68.9,7.6,0,1
18175,424415,1,0,2.28,20,,1,2.0,0.4,0,1
42593,998147,1,1,2.98,40,0.92,0,131.5,44.5,0,0
47850,1121979,1,1,2.83,26,0.06,0,37.5,1.6,0,1
9305,216180,1,0,7.11,12,0.92,0,45.2,3.3,0,0
29167,683895,1,0,1.87,12,0.0,0,0.2,0.0,0,1
69929,1635652,0,0,0.14,25,1.83,0,22.7,2.0,0,0
69028,1614331,1,1,0.21,13,1.76,0,42.8,3.2,0,0
70444,1646712,1,1,0.11,21,1.86,0,80.6,9.8,0,0
3284,74606,0,0,4.43,21,0.0,1,23.1,3.3,0,1
31357,735779,0,0,0.85,28,0.0,0,17.3,1.0,0,1
30155,706984,0,0,4.78,23,,0,7.7,0.4,0,0
25040,587124,1,0,0.26,18,,0,0.0,0.0,0,1
6271,144906,1,1,2.84,0,,1,0.3,0.0,1,1
1782,41254,1,0,2.74,23,,1,0.0,0.0,0,1
67810,1587000,1,1,0.99,38,0.82,0,56.1,7.8,0,1
52378,1228304,1,1,1.88,28,0.06,0,191.6,6.3,0,0
17144,400857,1,0,1.12,21,0.0,0,0.0,0.0,0,1
37999,891031,1,1,1.16,19,0.0,2,44.7,1.2,0,1
32482,762311,1,0,2.18,21,0.0,0,36.3,2.6,0,1
71452,1671080,0,0,0.04,6,1.94,0,11.1,3.9,0,0
39655,928376,1,0,0.99,26,0.0,1,3.5,0.4,0,1
63786,1495201,1,1,0.74,15,1.23,0,44.8,3.5,0,0
53908,1263117,1,0,0.99,22,0.0,0,47.1,3.6,0,1
22495,526915,1,0,5.94,12,0.87,0,23.9,1.9,0,0
7397,171300,0,0,5.92,24,,0,24.5,0.7,0,1
26240,615396,1,0,4.27,24,,1,27.0,2.5,0,1
38081,892861,1,0,3.52,21,0.41,0,69.1,5.9,0,0
5242,120423,1,0,7.87,22,0.97,0,16.6,0.9,0,0
33708,791520,1,0,4.15,30,0.87,0,102.0,13.4,0,0
2213,51315,1,0,2.67,0,,0,0.0,0.0,2,1
22536,527931,1,1,1.77,44,0.0,0,11.9,0.8,0,1
19768,462198,0,0,0.24,16,0.0,2,0.0,0.0,0,1
39433,923968,1,1,3.27,32,0.59,0,157.3,21.0,0,0
71921,1682257,0,0,0.64,36,1.33,3,45.9,1.8,0,1
10418,243421,1,1,7.0,30,1.65,0,152.1,3.2,0,0
68929,1611818,1,0,0.22,16,1.03,0,15.9,5.1,0,0
70427,1646239,1,0,0.11,23,1.86,0,14.4,0.3,0,0
22792,534447,1,0,1.98,21,,0,3.8,0.2,0,1
26092,611845,0,0,1.66,21,0.0,0,10.4,1.1,0,1
12318,286174,0,0,2.23,24,,1,7.0,1.0,0,1
13485,313823,1,0,4.55,26,0.0,1,3.6,0.5,0,1
52686,1235315,1,0,2.67,12,,0,37.4,5.7,0,1
49813,1169300,1,1,2.12,18,1.81,1,29.7,1.4,0,0
63467,1487844,1,0,0.77,8,1.2,0,25.6,1.2,0,0
57454,1345692,0,0,0.31,54,0.0,0,171.7,16.5,0,1
40928,958392,1,1,3.74,17,0.3,0,81.6,6.5,0,1
55777,1305757,1,0,1.45,13,0.46,0,60.0,2.7,0,0
59124,1385599,1,0,0.49,8,0.0,0,5.1,0.3,0,1
32781,769960,1,0,1.58,29,0.0,0,6.2,0.5,0,1
31019,727617,0,0,1.18,23,0.0,1,28.8,4.6,0,1
7785,180233,1,0,5.47,22,,0,34.9,1.1,0,1
24596,576693,0,0,3.89,32,,1,72.2,2.2,0,1
19222,449746,1,0,5.11,20,0.0,0,55.0,5.3,0,1
57095,1336460,1,1,1.28,28,0.94,0,41.6,3.4,0,0
54017,1265360,1,0,1.69,18,1.92,0,46.6,3.8,0,0
41114,962371,1,1,2.45,22,0.0,0,59.4,3.0,0,1
31089,729268,1,0,1.18,0,,0,0.7,0.2,1,1
4943,113369,0,0,3.86,23,,0,5.4,0.3,0,1
12591,293326,0,0,2.16,0,,0,2.4,0.1,6,1
69024,1614235,1,0,0.21,12,1.76,0,22.8,0.8,0,0
48418,1135309,1,0,2.75,8,,0,0.0,0.0,0,1
37036,868172,1,0,3.7,21,0.25,0,33.6,2.7,0,0
17717,414087,1,0,2.87,16,0.0,0,40.2,2.8,0,1
36272,851235,1,0,1.17,23,0.0,0,17.0,1.2,0,1
67517,1580400,1,1,0.35,25,1.62,0,114.9,7.3,1,0
38013,891468,1,1,3.53,12,0.37,2,87.6,4.3,0,0
3066,70458,0,0,4.02,16,,0,5.5,0.8,5,1
21087,492980,1,0,4.2,26,,1,69.5,3.9,0,1
25873,606932,1,1,5.25,9,0.0,0,31.6,4.7,0,1
48101,1127829,1,1,2.43,15,0.0,0,36.3,1.2,0,1
21552,503976,0,0,2.03,21,,0,23.4,1.1,0,1
4689,106972,0,0,1.27,10,,0,0.0,0.0,0,1
13664,318217,1,1,0.62,21,,0,0.0,0.0,0,1
48463,1136320,1,0,2.27,21,0.01,0,133.1,7.7,0,0
30579,717204,1,1,4.29,59,0.0,1,94.2,12.6,0,1
63324,1484806,1,1,0.21,18,0.0,0,12.9,12.4,0,1
40064,937485,1,0,3.2,21,0.28,0,25.9,1.4,0,0
28969,678543,1,0,3.51,22,0.0,0,58.9,2.4,0,1
5494,126321,1,0,2.86,13,,0,0.0,0.0,0,1
46464,1088889,0,0,2.55,25,0.4,0,115.7,7.7,0,0
70351,1644680,1,0,0.12,7,0.18,0,15.0,1.2,0,0
44071,1032420,0,0,2.86,25,0.05,0,167.8,11.1,0,0
194,4448,1,0,7.65,0,,1,19.3,5.2,0,1
69135,1616682,1,0,0.2,14,1.77,0,46.3,3.5,0,0
17610,411891,1,0,1.98,34,,0,0.0,0.0,0,1
16843,393742,1,0,2.79,0,,0,0.3,0.0,0,1
66351,1553361,1,0,0.5,27,1.47,0,99.0,1.8,1,0
46928,1099521,1,0,2.48,12,1.02,0,35.7,2.3,0,0
41752,977688,1,0,3.05,11,0.89,0,16.9,0.9,0,0
51697,1213160,1,0,2.12,14,,0,23.2,2.1,0,1
36774,862231,0,0,2.21,24,,0,17.4,0.9,0,1
17416,407180,0,0,3.08,40,,0,50.1,5.6,0,1
69117,1616288,1,1,0.21,17,1.77,0,50.3,2.8,0,0
56456,1320840,1,0,1.38,13,0.53,0,6.8,0.5,0,0
10809,252523,0,0,1.81,4,,0,0.0,0.0,0,1
11662,272003,1,0,7.48,22,,0,20.7,1.7,0,1
11271,263383,1,1,3.64,8,,0,0.0,0.0,0,1
16844,393768,1,1,6.4,19,1.86,0,152.5,11.6,0,0
10342,241465,1,1,0.7,0,,0,0.0,0.0,7,1
8866,205868,0,0,1.36,24,1.11,0,0.0,0.0,0,1
26155,613485,0,0,0.94,24,,0,13.8,0.8,0,1
67193,1573008,1,1,0.39,12,0.21,0,25.7,1.6,0,0
34012,798855,1,0,2.63,24,,0,20.3,1.3,0,1
69596,1628078,0,0,0.63,22,1.35,0,58.0,1.7,0,1
68475,1601680,1,0,0.26,18,1.72,0,47.1,10.4,0,0
12514,291177,1,0,6.84,12,0.94,0,49.1,7.2,0,0
16271,379437,1,1,4.11,13,0.0,0,22.8,2.8,0,1
64336,1508187,1,1,0.69,30,1.28,0,146.5,4.1,0,0
59382,1391306,1,0,1.09,20,0.88,0,74.6,3.4,0,0
40819,955637,1,0,3.13,12,0.82,0,27.0,3.2,0,0
67147,1572069,1,1,0.39,17,1.58,1,23.9,2.4,0,0
29761,697696,1,0,1.46,19,,0,0.0,0.0,0,1
71429,1670581,0,0,0.04,5,1.93,0,3.4,0.1,0,0
12086,280328,0,0,1.67,18,0.0,0,0.0,0.0,0,1
17931,418687,1,0,3.26,16,,0,33.6,1.8,0,1
60155,1409104,1,0,1.04,8,0.93,0,29.0,2.8,0,0
56509,1321851,1,1,1.24,12,0.0,0,75.7,4.4,0,1
6149,142061,1,1,2.55,22,,0,0.0,0.0,0,1
48522,1137763,1,0,2.46,28,,1,81.0,5.9,0,1
59755,1400050,1,0,1.06,21,0.64,0,56.4,10.5,0,0
48587,1139384,1,0,2.33,22,0.0,0,7.2,2.5,0,1
61728,1447289,1,1,0.92,14,1.05,0,64.9,3.9,0,0
57334,1342887,1,1,1.25,12,1.28,0,7.0,1.5,0,0
61116,1432898,1,1,0.96,22,1.01,6,185.7,8.0,0,0
8489,197407,1,1,2.1,0,,0,0.0,0.0,6,1
30725,720429,1,0,4.69,21,0.15,0,21.4,1.6,0,0
31376,736123,0,0,0.5,0,,0,3.3,0.4,0,1
27578,646700,0,0,0.42,0,0.0,0,4.6,0.1,0,1
48647,1141104,1,0,1.61,6,0.0,0,14.6,1.2,0,1
56751,1327676,1,0,1.33,12,0.64,0,30.1,2.7,0,0
36700,860654,1,1,3.75,12,0.24,0,129.6,7.1,0,0
68844,1610169,1,0,0.35,28,,1,122.7,7.9,0,1
40211,941209,1,0,2.37,7,0.0,0,16.7,1.0,0,1
50130,1175851,1,0,2.1,14,1.82,0,23.4,2.8,0,0
52643,1234260,1,1,1.85,11,0.11,0,15.8,4.1,0,0
20304,474601,1,0,1.98,38,,0,8.4,0.5,0,1
46647,1093135,0,0,1.96,24,0.0,0,31.6,2.2,0,1
28484,667397,1,0,5.07,21,,0,82.1,8.0,0,0
51453,1206437,1,1,1.98,22,1.94,1,40.2,4.0,0,0
638,14960,0,0,4.1,0,,0,0.0,0.0,0,1
8699,202333,1,0,2.94,0,0.0,0,5.0,0.4,5,1
13420,312281,0,0,1.31,23,,0,0.0,0.0,0,1
66276,1551497,1,0,0.51,19,0.58,1,18.6,2.6,0,0
23114,542312,1,0,1.99,22,,0,20.2,1.0,0,1
24408,572712,1,0,5.75,22,0.72,0,24.1,2.0,0,0
69819,1632907,1,1,0.14,14,0.04,0,44.2,14.3,0,0
46346,1086049,1,0,1.79,28,0.0,0,92.3,8.1,0,1
22749,533504,1,1,5.92,14,1.44,0,49.4,2.9,0,0
38413,900735,1,1,3.45,12,0.48,0,21.7,1.2,0,0
32447,761403,1,1,4.35,31,1.96,0,28.8,2.9,0,0
48558,1138527,1,0,1.72,6,,0,0.0,0.0,0,1
70335,1644401,1,0,0.24,17,0.0,0,14.6,1.7,0,1
71257,1666669,1,0,0.05,5,0.55,0,17.5,2.0,0,0
22891,536687,1,1,5.91,18,1.68,0,201.2,19.4,0,0
36297,851747,1,0,3.81,21,0.19,0,27.5,2.4,0,0
48779,1144213,1,1,2.23,21,1.74,0,97.9,52.1,0,0
2685,61331,0,0,1.7,20,,0,0.0,0.0,0,1
71899,1681789,1,0,0.58,19,1.44,0,43.4,4.9,0,1
56985,1333414,1,0,1.3,22,0.61,0,15.9,0.9,0,0
68379,1599463,1,0,0.27,19,1.7,0,15.7,0.9,0,0
30739,720697,1,1,4.69,21,0.64,0,65.2,4.7,0,0
28892,676703,0,0,0.52,22,0.0,0,28.5,8.4,0,1
10126,236421,0,0,1.14,16,0.0,0,0.0,0.0,0,1
71500,1672080,1,0,0.03,2,1.94,0,2.0,0.1,0,0
1564,36118,1,0,4.29,13,,0,1.6,0.3,0,1
19422,454255,1,0,1.99,21,,0,0.0,0.0,0,1
32399,760281,1,0,4.36,22,1.56,0,65.0,7.2,0,0
59840,1401917,0,0,0.35,33,,0,40.0,9.7,0,1
22300,522370,1,0,2.75,24,,0,5.4,0.9,0,1
35566,835545,1,1,3.91,20,0.0,0,14.9,0.8,0,0
33360,783443,1,0,0.64,16,0.0,2,68.9,7.9,0,1
48053,1126587,1,0,1.97,22,0.0,1,91.8,11.4,0,1
13281,308981,1,0,6.27,24,,0,6.8,0.9,0,1
41484,971215,1,1,3.07,24,0.94,0,31.6,2.7,0,0
32821,770805,0,0,2.96,32,,1,12.5,3.8,0,1
49612,1164407,1,0,0.56,20,,0,4.9,0.2,0,1
32624,765969,1,1,1.78,20,,0,9.8,0.8,0,1
59905,1403397,1,0,1.05,14,0.92,0,24.3,1.2,0,0
23224,545387,1,0,1.98,22,,0,9.5,1.0,0,1
44617,1046025,0,0,0.51,13,0.0,0,51.3,2.1,0,1
48379,1134212,1,0,1.87,26,0.84,0,71.7,9.6,0,1
10100,235841,0,0,0.7,22,,0,0.0,0.0,0,1
53346,1250573,1,1,1.77,12,0.15,0,37.2,1.9,0,0
5405,124186,1,1,7.82,12,0.59,0,39.4,2.0,0,0
12068,279999,1,0,6.87,21,,0,47.0,3.3,0,0
54402,1274214,1,0,1.64,13,0.29,0,32.9,2.1,0,0
11516,268923,0,0,6.9,24,,0,80.5,6.0,0,0
34255,804249,1,0,1.94,22,0.0,0,44.9,1.6,0,1
26196,614441,0,0,2.22,12,,0,0.0,0.0,0,1
16940,396187,1,1,2.28,20,,0,0.0,0.0,0,1
