,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
13599,316682,1,0,6.74,22,0.79,0,1.4,0.1,0,0
29446,690096,1,1,4.91,16,1.57,0,45.4,5.7,0,0
12173,282630,1,1,2.18,21,,0,8.5,0.8,0,1
32306,758408,1,0,1.22,32,0.0,0,7.2,0.8,0,1
38535,903656,1,0,3.42,21,0.44,0,61.0,2.5,0,0
21287,497974,0,0,0.94,20,,0,0.0,0.0,0,1
64710,1517374,1,1,1.12,15,0.85,0,1.6,0.1,0,1
55735,1304772,1,0,0.52,4,0.0,0,18.9,1.2,0,1
70506,1648237,1,0,0.1,19,1.87,0,124.3,10.7,0,0
25945,608452,0,0,0.01,2,0.0,0,0.0,0.0,0,1
71823,1679982,0,0,0.0,0,1.97,0,,,0,0
29384,688372,1,1,4.93,12,0.42,0,25.6,3.8,0,0
28880,676420,1,0,2.39,18,0.0,0,0.0,0.0,0,1
27452,643888,1,0,0.88,0,0.0,0,15.0,1.2,0,1
16823,393294,1,0,2.67,22,,0,13.4,1.7,0,1
63486,1488197,1,1,0.77,30,1.21,0,32.9,5.3,0,0
62232,1459243,1,0,0.88,8,1.09,0,17.9,1.9,0,0
35691,838349,1,0,1.97,29,0.0,0,30.9,1.0,0,1
53259,1248635,1,1,1.78,12,0.13,0,61.8,4.6,0,0
10311,240575,0,0,2.2,22,,0,1.4,0.2,0,1
51432,1206112,1,0,0.46,18,0.0,0,15.0,0.5,0,1
41892,980807,1,0,3.04,30,0.72,0,155.2,15.2,0,0
3605,82097,1,0,2.32,14,,0,0.0,0.0,0,1
65596,1536312,1,1,0.58,10,1.39,0,40.5,4.9,0,0
19472,455341,1,0,2.03,24,,0,21.0,1.1,0,1
29657,695205,1,0,4.87,12,1.05,0,16.4,2.3,0,0
16657,389031,0,0,1.13,21,0.0,0,0.0,0.0,0,1
5838,134538,1,1,7.73,4,1.87,0,9.4,2.7,1,0
29612,694202,0,0,1.17,14,0.0,0,35.3,4.1,0,1
11958,277856,1,1,0.33,5,1.64,0,0.0,0.0,0,1
33244,780792,1,1,3.29,20,0.0,0,35.1,3.0,0,1
44789,1049758,1,0,0.24,0,0.0,1,26.9,5.3,0,1
15763,368374,1,1,5.05,19,,0,11.0,0.8,0,1
70979,1659671,1,1,0.08,10,1.9,0,38.0,3.8,0,0
2677,61192,1,0,2.15,13,,1,0.0,0.0,0,1
32182,755522,1,0,5.12,17,1.01,0,31.5,1.7,0,1
58437,1369072,1,1,1.14,22,0.83,0,149.5,22.5,0,0
56997,1333716,1,1,1.29,10,1.4,0,52.5,2.5,0,0
60107,1407694,1,0,1.04,14,0.93,0,20.9,3.7,0,0
67409,1577902,1,0,0.36,12,0.82,0,8.2,1.9,0,0
26337,617352,1,0,5.05,33,,1,48.5,5.0,0,1
14811,344227,1,0,2.49,21,,0,9.7,0.6,0,1
49136,1153034,1,0,2.19,23,1.68,0,98.7,8.0,0,0
64921,1521905,1,0,0.64,14,1.33,2,64.4,3.4,0,0
10118,236177,0,0,4.39,56,,0,99.1,5.5,0,1
65163,1526998,1,1,0.62,22,1.35,1,60.8,3.6,0,0
10483,244914,1,0,6.99,20,0.52,1,83.1,7.6,0,0
55705,1303906,1,0,0.87,13,0.0,0,14.2,2.1,0,1
68215,1595708,1,1,0.28,13,1.69,0,44.3,8.2,0,0
43079,1009437,1,0,3.24,17,0.62,0,31.9,1.7,0,1
41463,970684,1,0,3.07,12,0.87,0,30.5,6.6,0,0
3155,72201,0,0,4.95,0,,0,1.0,0.1,2,1
65840,1541648,1,1,0.56,15,1.41,0,25.0,2.0,0,0
48361,1133968,1,1,2.28,23,0.86,0,82.1,9.4,0,0
58686,1375326,1,0,1.13,20,0.84,0,94.6,5.6,0,0
51299,1203031,1,1,1.99,12,1.93,0,12.7,0.6,0,0
39851,932998,1,1,0.68,13,0.0,0,7.1,0.4,0,1
64610,1514998,1,1,0.67,15,1.3,1,119.7,7.8,0,0
18228,425703,1,0,1.97,24,0.0,0,0.0,0.0,0,1
70857,1656549,1,1,0.08,20,1.02,0,114.0,7.6,0,0
3897,89270,1,1,2.15,23,,0,0.0,0.0,0,1
64902,1521580,1,0,0.64,22,1.33,0,77.7,20.0,0,0
563,12785,1,0,6.21,0,,1,2.4,0.3,6,1
56111,1313338,1,1,1.42,15,1.21,0,64.9,4.3,0,0
522,11911,1,1,6.16,14,,0,3.0,0.6,0,1
43702,1024068,0,0,0.18,16,0.0,1,14.5,5.8,0,1
65787,1540485,1,1,0.56,15,1.41,0,20.7,1.5,0,0
29194,684469,1,1,4.95,25,0.26,0,1.0,1.3,0,0
66665,1561013,1,1,0.45,18,1.52,0,118.4,5.7,3,0
19177,448795,1,1,2.78,13,0.0,1,15.5,2.3,0,1
3547,80786,0,0,1.38,13,,0,0.0,0.0,0,1
5835,134440,1,0,3.79,19,0.0,1,38.6,1.9,0,1
56089,1312653,1,0,1.42,13,0.51,0,36.5,13.8,0,0
16141,376802,1,0,2.5,14,0.0,0,8.6,0.5,0,1
58304,1365594,1,0,1.16,37,0.81,0,135.9,6.9,0,0
66807,1564306,1,0,0.43,41,1.54,0,265.0,15.5,0,0
65481,1533624,1,1,0.69,9,0.0,0,29.5,7.1,0,1
67693,1584287,1,0,0.33,31,2.63,0,49.3,4.2,0,0
1296,30025,1,1,9.24,21,0.28,0,36.9,2.9,0,0
62515,1465928,1,1,0.85,14,1.12,0,34.1,26.1,0,0
41903,981075,1,0,3.04,12,0.9,0,49.0,2.8,0,0
12325,286368,0,0,2.49,0,,0,2.8,0.2,5,1
15993,373561,1,1,6.48,20,0.24,0,147.9,7.4,0,0
18384,429585,1,0,2.57,23,,0,0.0,0.0,0,1
7275,168497,1,1,0.73,0,,0,0.0,0.0,6,1
39244,920117,1,1,3.17,24,0.0,0,49.5,2.2,1,1
58256,1364511,1,0,1.17,20,0.81,0,27.9,2.8,0,0
23534,552353,1,0,1.97,0,0.0,0,0.0,0.0,0,1
37988,890764,1,1,3.53,17,0.37,1,48.1,7.2,0,0
63014,1477584,1,1,0.81,7,1.79,0,38.1,5.6,0,0
43761,1025486,1,0,2.88,12,1.05,0,34.3,1.5,0,0
36820,863522,1,1,2.63,33,,0,12.2,3.9,0,1
34523,811133,1,1,4.05,27,1.88,0,199.1,19.0,0,0
19048,445976,0,0,0.71,21,0.0,0,0.0,0.0,0,1
50871,1192911,1,0,0.15,7,0.0,0,21.5,1.3,0,1
30655,719065,0,0,0.68,0,0.0,0,7.7,0.9,6,1
23713,556480,1,1,5.83,15,1.38,0,110.9,8.5,0,0
57491,1346373,1,0,1.24,14,0.74,0,98.4,3.8,0,0
10821,252885,1,0,5.18,17,0.0,0,42.7,3.3,0,1
15667,366223,1,0,0.22,20,1.76,0,0.0,0.0,0,1
1117,25808,1,0,6.42,36,,0,72.2,6.5,0,1
64344,1508577,1,1,0.15,24,0.0,0,35.3,6.0,0,1
17835,416623,1,0,3.6,29,,0,83.6,11.4,0,1
24719,579804,1,0,1.98,0,,0,4.0,0.5,0,1
24488,574413,1,1,5.74,10,1.2,0,77.0,2.5,0,0
24631,577627,0,0,2.68,20,,0,14.9,1.4,0,1
50842,1192115,1,1,0.31,25,0.0,0,40.3,10.2,0,1
18142,423683,1,1,1.04,21,0.0,0,0.0,0.0,0,1
12568,292857,1,0,1.19,19,0.0,1,0.0,0.0,0,1
13626,317275,1,0,6.23,25,,0,11.4,3.9,0,1
58130,1361584,1,0,1.18,20,0.79,0,38.6,1.3,0,0
45004,1054369,1,0,0.8,13,0.0,2,24.0,1.9,0,1
41779,978174,1,1,3.05,27,2.53,0,208.0,9.8,0,0
49337,1157493,1,1,2.17,32,1.7,0,40.2,9.7,0,0
64678,1516779,1,0,0.66,14,1.31,0,27.1,1.3,0,0
70710,1653283,0,0,0.1,31,1.88,0,15.9,4.4,0,0
68803,1609246,1,1,0.23,18,1.9,0,59.7,2.2,0,0
60051,1406386,1,0,1.04,14,0.93,0,34.3,1.7,0,0
47532,1114521,1,1,2.12,15,0.0,0,54.6,2.3,1,1
58910,1380908,1,0,1.12,20,0.86,3,28.1,6.5,0,0
38139,894344,1,0,3.5,21,0.5,0,71.5,11.7,0,0
61156,1433717,1,1,0.96,23,1.01,2,82.5,9.4,0,0
29724,696764,0,0,3.7,24,,0,13.1,1.4,0,1
36806,863086,0,0,2.0,24,,0,6.7,1.3,0,1
55478,1298965,1,0,1.5,13,0.42,0,67.4,4.3,0,0
55005,1287895,1,1,1.6,24,,0,38.7,11.1,0,1
42362,991844,1,0,3.0,12,0.94,0,11.9,2.8,0,0
30107,705676,0,0,0.06,9,0.0,0,0.6,0.0,0,1
45776,1073827,1,0,2.64,22,1.29,0,64.2,3.5,0,0
2817,64265,0,0,1.95,14,,2,0.0,0.0,0,1
44688,1047332,1,0,2.78,22,0.57,3,27.1,1.9,0,0
18369,429074,0,0,0.22,6,0.02,0,0.0,0.0,0,1
977,22317,1,0,7.21,28,,0,26.3,0.8,0,1
38621,905778,0,0,0.99,26,0.0,0,36.4,2.1,0,1
16775,392210,1,1,6.41,18,1.22,0,100.3,13.4,0,0
40660,951450,1,0,0.01,0,0.0,0,0.0,0.0,0,1
21226,496201,1,1,6.4,17,,0,29.8,4.6,0,1
31112,729906,1,1,4.62,20,0.02,0,27.0,1.6,0,0
7147,165539,1,0,6.39,24,,0,15.0,0.7,0,1
9014,209167,0,0,0.99,23,0.98,2,0.0,0.0,0,1
35146,825851,1,1,3.97,20,0.02,0,4.4,0.3,0,0
16872,394393,0,0,0.21,14,1.76,2,2.7,0.4,0,1
70420,1646075,1,0,0.11,14,1.86,0,26.9,3.2,0,0
43070,1009174,1,0,0.74,9,0.0,0,3.5,0.2,0,1
32478,762254,1,0,3.04,18,0.0,0,31.7,1.4,0,1
51040,1197290,1,1,1.97,20,0.0,1,113.9,16.9,0,1
33442,785300,1,0,0.78,15,0.0,0,49.6,1.3,0,1
58108,1361163,1,0,1.18,14,0.79,0,25.2,0.8,0,0
49005,1150246,1,1,2.2,13,1.73,0,52.5,1.9,0,0
14605,339528,0,0,1.74,21,,0,0.0,0.0,0,1
72120,1686454,1,0,0.33,15,1.05,0,0.0,0.0,0,1
35548,835069,1,0,0.52,21,,1,4.4,0.9,0,1
26457,620411,0,0,0.19,23,,0,0.0,0.0,0,1
29843,699537,1,0,1.37,0,0.0,0,0.0,0.0,0,1
5693,131325,0,0,1.3,19,0.67,0,0.0,0.0,0,1
62610,1468023,1,0,0.48,21,0.0,0,22.1,2.6,0,1
46205,1082773,1,1,2.59,10,1.25,3,38.7,8.0,0,0
11020,257417,1,1,3.14,13,0.0,0,28.8,2.5,7,1
47978,1124802,1,0,0.08,25,0.0,0,74.9,12.7,0,1
6289,145419,0,0,4.89,14,,0,10.0,0.6,0,1
68301,1597651,1,1,0.35,23,0.0,0,101.5,6.8,0,1
71614,1674598,1,1,0.02,0,0.14,0,,,0,0
68616,1604627,1,1,0.25,19,0.72,1,90.1,5.8,0,0
13945,324341,0,0,1.3,11,0.0,0,0.0,0.0,0,1
5462,125559,1,1,7.81,22,1.29,0,74.9,9.2,0,0
67096,1571004,1,0,0.4,17,1.57,0,50.6,3.4,0,0
20717,483896,1,1,6.09,20,0.92,1,29.7,1.6,0,0
41207,964518,1,0,3.11,12,1.01,0,112.2,10.6,0,0
5584,128633,1,0,6.92,25,0.0,0,64.4,4.7,0,1
5880,135385,0,0,0.95,23,,0,0.0,0.0,0,1
61978,1453218,1,1,0.9,15,1.07,0,92.8,9.8,0,0
40347,944313,1,0,3.17,12,0.76,0,57.0,1.8,0,0
49159,1153520,1,0,1.33,20,0.0,1,26.0,1.0,0,1
49143,1153109,1,1,2.19,16,1.74,0,49.3,2.1,0,0
39983,935699,1,0,0.98,11,0.0,0,10.1,0.6,0,1
55138,1290759,1,0,0.56,12,0.0,0,115.2,13.0,0,1
35276,829018,1,0,2.84,20,0.0,0,19.1,0.8,0,1
52291,1226577,1,0,1.88,14,0.01,0,69.3,12.4,0,0
71571,1673846,0,0,0.02,0,1.95,0,,,0,0
56127,1313704,1,0,1.41,13,0.56,0,91.7,5.4,0,0
47009,1101696,1,1,2.47,18,1.83,0,6.8,0.8,0,0
18042,421802,1,0,0.76,17,0.0,0,0.0,0.0,0,1
18771,439334,1,0,0.7,18,0.0,0,0.0,0.0,0,1
30618,718234,0,0,4.7,25,0.12,0,21.1,1.1,0,0
26320,617028,1,1,5.38,22,1.39,1,161.8,10.9,0,0
13632,317444,1,0,6.73,20,0.61,1,27.0,1.2,0,0
58483,1369981,1,0,1.44,12,0.53,0,47.4,7.3,0,1
18456,431437,0,0,0.99,20,,1,0.0,0.0,0,1
64056,1501992,1,0,0.72,14,1.26,0,59.7,3.6,0,0
11837,275342,0,0,1.97,0,0.0,3,0.0,0.0,0,1
39078,916235,1,1,3.34,22,1.59,0,62.8,4.3,0,0
57197,1339264,1,1,1.27,40,0.71,1,127.2,11.1,0,0
57438,1345417,1,0,1.24,20,0.74,0,51.4,4.3,0,0
57104,1336694,1,1,1.28,30,0.69,0,44.5,2.9,0,0
64386,1509397,1,1,0.69,22,1.28,0,23.1,4.2,0,0
8287,192990,0,0,5.05,26,,0,38.0,1.5,0,1
21415,500847,1,0,6.04,10,1.89,0,136.7,8.9,0,0
67873,1588312,1,0,0.31,10,1.05,0,71.0,8.1,0,0
46278,1084438,1,1,2.58,15,1.35,0,48.5,3.6,0,0
45970,1077573,1,0,0.0,0,,0,0.0,0.0,0,1
19118,447487,1,0,2.92,24,,0,14.3,0.9,0,1
58508,1370792,1,0,1.14,14,1.84,0,40.8,3.8,0,0
48793,1144750,1,1,2.22,12,1.7,0,29.1,1.3,0,0
28014,656804,1,1,5.13,10,1.37,0,5.1,0.5,0,0
67081,1570728,1,0,0.4,9,1.82,0,71.7,3.9,0,0
32578,764915,1,0,1.17,15,0.0,0,8.9,1.1,0,1
61229,1435217,1,0,0.96,22,1.02,0,33.0,6.3,0,0
29065,681104,0,0,0.85,23,,3,19.4,1.4,0,1
46678,1093989,0,0,1.01,19,,0,21.7,0.7,0,1
4185,95817,1,1,2.02,0,,0,0.0,0.0,7,1
32318,758682,0,0,0.56,15,0.0,0,58.3,3.2,0,1
7454,172522,1,0,7.96,0,,0,0.0,0.0,0,1
67316,1575960,1,0,1.22,20,0.75,0,75.0,6.2,0,1
10446,244065,0,0,2.25,21,,0,3.9,1.3,0,1
22096,517261,1,0,5.97,19,0.55,0,55.4,6.4,0,0
47985,1124903,1,1,0.0,0,,0,0.0,0.0,0,1
66763,1563324,1,0,0.44,42,1.53,0,109.9,10.2,0,0
2614,59943,1,1,3.72,33,0.0,0,42.5,2.6,0,1
38539,903782,1,0,0.81,26,0.0,1,53.5,2.3,0,1
48385,1134404,1,0,2.17,23,,0,105.2,8.1,0,1
59571,1395608,1,0,1.08,20,0.9,0,18.3,0.8,0,0
37757,885176,1,0,1.74,24,,0,24.8,0.9,0,1
12843,299034,1,1,6.81,15,1.53,0,85.2,3.4,4,0
16059,375145,1,1,1.12,21,0.0,0,0.0,0.0,0,1
39316,921347,1,0,1.08,22,,0,60.5,6.1,0,1
40954,959062,0,0,1.56,24,,0,21.7,2.2,0,1
34331,806301,1,0,0.76,11,0.0,1,31.0,1.2,0,1
69344,1622093,1,1,0.36,9,0.0,0,12.0,1.3,0,1
28005,656647,1,0,0.02,3,0.0,0,0.0,0.0,0,1
67379,1577313,1,0,0.36,19,1.61,0,21.7,1.1,0,0
1602,37098,1,0,6.8,26,0.0,0,65.6,1.9,0,1
50802,1191085,0,0,1.0,28,,0,58.6,4.1,0,1
58562,1372016,1,1,1.13,28,1.08,0,163.5,17.3,0,0
10905,254881,0,0,1.01,21,1.25,0,0.0,0.0,0,1
40799,955152,1,0,3.13,12,0.82,0,89.1,7.9,0,0
4758,108895,0,0,5.0,18,0.0,9,33.5,0.9,0,1
49629,1164916,1,1,2.14,7,1.78,4,146.6,7.1,0,0
34900,819843,1,1,4.01,17,1.91,2,82.2,3.0,0,0
57029,1334601,1,1,1.97,37,0.0,0,162.5,7.6,0,1
46497,1089594,1,1,2.55,17,1.62,0,104.1,7.7,0,0
37354,875954,1,0,1.05,26,0.0,0,23.8,2.2,0,1
18789,439864,1,1,6.22,10,0.0,0,29.6,1.7,0,1
27523,645303,0,0,2.78,17,,0,4.6,1.7,0,1
52445,1229902,1,1,1.87,20,0.1,0,6.1,0.4,0,0
65602,1536398,1,1,0.58,24,1.39,0,51.5,5.1,0,0
15324,357430,1,0,6.54,21,1.65,0,25.2,1.1,0,0
5219,120029,1,1,5.22,26,0.0,0,22.5,1.3,0,1
45621,1070221,1,1,2.39,21,0.0,0,31.3,5.3,0,1
148,3196,0,0,5.62,0,,0,0.0,0.0,0,1
64009,1500818,1,0,0.72,20,0.99,0,46.3,2.7,0,0
53631,1256752,1,0,0.31,19,0.0,0,80.9,4.1,0,1
17952,419447,0,0,6.68,0,,0,0.0,0.0,0,1
15359,358441,0,0,2.52,16,,0,12.3,0.9,0,1
48977,1149505,1,1,2.2,12,1.87,3,26.4,2.0,0,0
24652,578090,1,0,4.68,22,0.0,0,49.1,2.8,0,1
50706,1188653,1,0,2.05,22,0.59,0,82.2,7.0,0,0
30684,719603,0,0,1.05,46,,1,74.5,6.2,0,1
2805,64056,1,0,5.35,10,,0,6.8,1.6,6,1
47536,1114671,1,0,0.88,22,0.0,1,133.9,90.5,0,1
17843,416793,0,0,2.74,33,,0,75.1,4.0,1,1
6886,159113,0,0,3.51,15,,0,2.5,0.3,0,1
16367,381416,0,0,1.67,18,0.0,0,0.0,0.0,0,1
49021,1150725,1,1,2.19,17,1.82,0,26.4,3.0,0,0
32009,751681,1,0,0.32,0,,0,1.1,0.1,2,1
9368,217638,0,0,1.12,0,0.0,0,0.0,0.0,0,1
68103,1593220,1,1,0.01,0,0.0,0,16.2,3.3,0,1
29671,695538,1,1,4.87,26,0.78,0,19.7,2.0,0,0
38604,905394,1,0,1.99,26,,0,24.1,0.6,0,1
7264,168280,0,0,1.25,0,,0,0.0,0.0,1,1
38496,902618,1,0,3.43,21,0.44,0,105.2,7.7,0,0
54401,1274160,1,0,1.64,6,0.29,0,70.7,7.9,0,0
60576,1420443,1,1,0.78,217,,0,565.3,47.4,0,1
11561,269677,0,0,1.11,21,0.0,2,0.0,0.0,0,1
63689,1493040,1,1,0.75,15,1.22,0,59.4,17.8,0,0
4722,107822,1,1,2.39,0,,0,0.0,0.0,0,1
27068,634589,0,0,0.86,22,0.0,0,14.6,1.1,0,1
41871,980281,0,0,3.73,28,,0,75.3,13.7,0,1
24118,566044,0,0,1.46,0,,1,9.0,0.9,7,1
32676,767172,0,0,2.78,28,,1,19.0,13.8,0,1
3493,79393,0,0,1.68,20,,0,0.0,0.0,0,1
21446,501613,1,0,0.63,22,0.0,0,0.0,0.0,0,1
40506,948033,1,0,3.16,12,0.79,0,79.1,3.8,0,0
22167,518996,1,0,5.97,21,0.34,0,75.8,3.9,0,0
61935,1451874,1,1,0.9,14,1.07,0,20.6,1.4,0,0
11174,261298,0,0,2.04,21,,0,0.0,0.0,0,1
60183,1409876,1,0,1.04,8,0.61,0,52.7,2.3,0,0
25458,597102,0,0,4.13,31,,1,105.0,4.7,0,1
39990,935911,0,0,0.13,18,,0,9.8,0.4,0,1
13297,309376,1,1,6.78,10,1.41,0,41.0,2.9,0,0
47391,1111470,1,0,2.41,21,0.52,0,3.9,0.3,0,0
41787,978425,1,0,0.85,13,0.0,0,43.7,2.8,0,1
40289,942888,1,0,0.62,25,0.0,0,170.7,8.1,0,1
32620,765914,1,0,4.32,22,1.22,0,80.6,3.5,0,0
6008,138516,1,1,7.71,21,0.29,0,62.2,5.1,0,0
34740,816320,1,1,4.03,17,1.9,0,31.2,5.6,0,0
43851,1027373,1,0,1.32,24,0.0,0,46.1,2.1,0,1
13357,310821,0,0,2.41,20,,0,4.1,0.3,0,1
8423,195913,0,0,0.76,0,,2,0.0,0.0,4,1
44870,1051476,1,1,2.76,10,1.18,0,49.9,6.1,0,0
33135,778272,1,1,4.22,26,1.89,0,134.9,4.6,0,0
35979,844263,1,1,2.08,24,0.0,6,51.7,3.4,0,1
67917,1589300,1,0,0.31,17,1.66,0,13.8,1.3,0,0
60964,1429539,1,1,0.98,15,1.18,0,211.7,10.9,0,0
46886,1098537,1,1,2.49,15,1.42,0,34.9,2.5,0,0
41243,965265,1,1,3.09,52,0.41,1,266.1,17.8,0,0
32638,766232,1,1,4.32,29,1.67,0,116.0,7.3,0,0
20041,468627,1,0,6.13,22,1.29,0,16.6,1.5,0,0
60907,1428282,1,0,0.98,20,0.99,0,29.4,1.4,0,0
52672,1234955,1,0,2.44,17,,0,0.0,0.0,0,1
33366,783507,1,0,1.74,25,0.0,0,72.2,4.3,0,1
58193,1363111,1,0,1.17,20,0.8,0,55.0,4.0,0,0
10448,244074,1,1,1.71,15,0.0,0,0.0,0.0,0,1
51417,1205689,1,0,0.7,10,0.0,0,17.7,1.0,0,1
21025,491379,1,1,6.07,24,0.77,0,32.1,3.4,0,0
36143,847990,1,0,3.83,27,1.66,0,50.2,4.0,0,0
6101,140865,0,0,2.57,13,,0,0.0,0.0,0,1
37429,877355,0,0,1.98,26,,0,30.1,1.3,0,1
3128,71711,0,0,8.66,0,,0,0.0,0.0,0,1
35154,826010,1,0,0.0,2,0.0,0,0.0,0.0,0,1
7728,179249,0,0,0.86,0,,0,0.0,0.0,0,1
67664,1583645,1,1,0.33,11,0.27,0,22.6,2.1,0,0
35476,833173,1,1,3.93,20,0.02,0,39.4,2.3,0,0
6503,150075,1,0,2.3,0,,0,0.0,0.0,3,1
26937,631356,1,0,3.59,7,0.0,0,70.1,3.2,0,1
29646,694925,0,0,3.51,27,,0,12.8,0.9,0,1
31708,744566,1,1,4.48,22,0.71,1,5.8,0.3,0,0
30027,703823,1,0,0.53,20,,0,16.0,1.1,0,1
54455,1275322,1,1,1.64,39,0.56,0,144.3,6.9,0,0
30359,711953,1,0,0.74,21,,1,4.9,0.5,0,1
58015,1358935,1,0,1.19,22,0.79,0,99.0,5.2,0,0
53733,1258795,1,0,1.73,11,0.25,0,52.2,3.2,0,0
50958,1195333,1,1,2.02,20,1.96,0,34.6,1.7,0,0
32162,755105,0,0,1.01,16,,0,33.7,1.4,0,1
67269,1574906,1,1,0.38,23,1.59,0,91.6,13.2,2,0
4716,107703,0,0,2.61,21,,0,0.0,0.0,0,1
40166,939826,1,0,1.08,18,,0,38.9,2.2,0,1
12846,299179,0,0,0.82,5,0.04,0,0.0,0.0,7,1
92,1917,1,1,11.93,10,1.2,0,26.7,2.6,0,0
58377,1367415,1,0,1.15,20,0.83,0,57.7,7.7,0,0
22316,522909,1,0,0.72,22,0.0,0,0.0,0.0,0,1
26429,619409,1,1,4.06,22,0.0,0,31.2,3.3,0,1
38272,897262,1,0,0.0,1,0.0,0,0.5,0.0,0,1
22310,522669,1,1,1.14,16,0.0,0,63.7,3.2,0,1
8330,193797,1,0,7.64,18,1.47,0,76.1,2.8,0,1
28301,663418,1,0,5.09,26,1.01,3,31.8,1.9,0,0
28700,672036,1,1,5.03,15,1.24,2,31.5,2.8,0,0
24171,567297,1,1,5.78,22,1.78,0,24.8,1.1,0,0
8312,193590,1,0,2.1,0,,0,0.0,0.0,6,1
30672,719321,1,0,1.11,13,0.0,0,6.5,1.1,0,1
11364,265503,0,0,6.91,24,,0,32.1,2.1,0,0
67375,1577255,1,1,0.36,23,1.27,1,117.3,8.0,0,0
29877,700186,1,1,1.7,24,0.0,0,5.4,0.4,0,1
53107,1245207,1,0,2.02,9,1.92,0,65.5,12.0,0,1
38458,901791,0,0,4.29,32,,0,25.2,1.4,0,1
67961,1590271,1,0,0.31,20,1.67,0,42.8,2.0,0,0
35129,825458,1,1,3.13,34,0.0,0,133.1,24.8,0,1
39090,916565,1,1,3.34,15,1.19,0,26.6,1.4,0,0
71372,1669192,1,1,0.04,4,1.93,0,0.1,0.0,0,0
4948,113471,1,1,2.0,22,0.0,0,0.0,0.0,0,1
58698,1375547,1,1,1.13,22,0.85,0,29.9,1.6,0,0
25848,606490,1,0,2.86,19,0.0,0,6.9,0.6,0,1
22817,534936,1,1,3.74,13,0.0,0,138.3,7.9,0,1
26575,622834,1,1,5.34,16,1.68,0,52.0,7.7,0,0
2304,53529,0,0,3.04,16,0.0,2,0.0,0.0,0,1
2943,67381,0,0,2.99,12,,2,0.0,0.0,0,1
55800,1306297,1,0,1.45,13,0.52,0,93.3,7.5,0,0
66061,1546723,1,1,0.54,20,1.44,1,61.5,5.6,0,0
70818,1655559,1,1,0.5,25,1.47,2,73.5,4.7,0,1
25329,594071,0,0,0.01,2,0.01,0,0.0,0.0,0,1
42848,1004050,1,0,1.67,13,0.0,0,36.4,1.8,0,1
55294,1294924,1,0,1.52,13,0.45,0,14.0,0.7,0,0
58511,1370864,1,1,1.14,22,0.84,0,17.7,3.5,0,0
38073,892800,1,1,3.52,25,0.44,1,61.5,7.0,0,0
68521,1602721,1,0,0.25,19,0.21,0,62.4,2.7,0,0
24744,580367,1,0,5.72,19,1.59,0,58.4,2.6,0,0
10213,238450,1,0,2.43,50,,0,96.8,10.9,0,1
35580,835942,1,1,4.22,27,,0,87.0,3.1,0,1
24233,568793,0,0,1.32,18,0.0,0,13.3,0.7,0,1
33046,775905,1,0,1.38,26,0.0,0,39.1,2.3,0,1
9975,232509,1,1,0.56,22,0.0,0,0.0,0.0,0,1
21086,492966,1,0,0.73,22,0.0,0,11.3,0.9,0,1
41121,962466,1,1,3.11,21,0.47,0,40.5,2.9,0,0
33816,793749,1,0,1.88,30,0.0,0,59.5,5.8,0,1
40244,941827,1,0,1.97,33,0.0,0,48.6,3.5,0,1
52176,1223845,1,0,0.68,14,0.0,0,14.2,1.0,0,1
60560,1420011,1,0,1.01,14,0.97,0,29.3,2.6,0,0
56782,1328565,1,0,1.33,22,0.59,0,62.4,2.6,0,0
9948,231761,0,0,1.75,18,0.0,0,0.0,0.0,0,1
14345,333416,1,0,6.64,22,1.95,0,55.5,2.2,0,0
67771,1586047,1,1,0.32,15,1.62,0,30.3,1.7,0,0
56243,1316249,1,0,1.4,21,0.57,0,63.3,2.7,0,0
38093,893158,0,0,1.13,62,,0,146.9,26.3,0,1
25486,597765,1,0,3.37,50,0.0,0,116.4,6.7,0,1
22467,526192,1,0,2.83,20,,0,4.0,0.3,3,1
3737,85311,1,0,1.84,13,,0,0.0,0.0,0,1
5677,130827,1,0,2.35,22,,0,0.0,0.0,2,1
59337,1390520,1,1,1.09,19,1.91,0,55.4,5.4,0,0
6064,139866,1,1,7.71,27,1.79,4,94.3,5.7,0,0
28396,665503,0,0,5.08,17,,2,29.5,2.6,0,0
28015,656818,0,0,2.84,24,,0,3.2,0.1,0,1
25724,603298,1,1,5.49,15,1.65,2,50.1,1.8,0,0
58460,1369515,1,0,1.14,41,,0,96.3,7.2,0,0
30041,704171,1,1,4.8,25,0.13,2,149.1,6.5,0,0
43212,1012621,1,0,0.66,15,0.0,0,24.0,1.8,0,1
71445,1670944,1,1,0.04,4,1.93,0,5.9,0.5,0,0
48716,1142927,1,0,1.62,18,0.0,0,9.5,0.4,0,1
31818,747293,0,0,1.68,5,,0,31.3,1.8,3,1
31589,741569,1,1,1.39,38,0.0,0,57.0,5.1,0,1
32096,753627,1,0,4.04,22,0.0,0,17.0,1.5,0,1
41285,966354,1,0,3.13,49,,0,17.2,2.9,0,1
2995,68780,1,0,6.72,26,0.0,0,25.8,0.9,0,1
45124,1057298,1,1,2.73,15,1.19,0,67.8,4.3,0,0
71352,1668615,1,1,0.6,0,1.37,0,25.3,0.9,0,1
70312,1644001,1,1,0.12,10,1.85,0,38.6,2.9,0,0
